plate_dr12q,mjd_dr12q,fiberid_dr12q,ra_dr12q,dec_dr12q,ra_dr16q,dec_dr16q,plate_dr16q,mjd_dr16q,fiberid_dr16q,separation
7338,56745,823,214.2666965100829,53.63548241362486,214.26668922110673,53.63540957689888,7338,57832,803,0.2626733896470695
7339,56799,807,214.28524335358384,53.54830880939797,214.28527681086487,53.54824564493434,7339,57463,809,0.23838697709376933
7339,56722,834,214.34090960420897,53.0818302331891,214.34089963271782,53.08177284268777,7339,57892,820,0.20772795979103711
7340,56837,827,214.35650147500957,54.33142342564978,214.35645786282214,54.33134170337058,7338,57159,868,0.30811502221130693
7340,56837,163,214.3631657611769,51.81562091686038,214.36316751888137,51.81557976450557,7340,57196,165,0.14820011230161872
7339,56799,866,214.37056043829756,54.48058811454914,214.3705372280583,54.48051319601281,7338,57135,868,0.2740407245787796
7339,56722,200,214.4118301138414,52.392575583572736,214.41181089739302,52.3925218737779,7340,57106,182,0.19791030591907438
7339,56799,199,214.4238867872752,53.08869283962364,214.42384858983735,53.08863126507782,7338,57067,199,0.2365529815525271
7339,56799,831,214.4599102322731,53.75501218992554,214.45989637220868,53.754934297015716,7339,57451,833,0.2819619924482286
7339,56772,798,214.46824267383167,53.81379884142243,214.46829229933417,53.813731820276885,7339,57435,838,0.2633245229242056
7339,56799,200,214.4873509247828,52.99915604241482,214.48732575639286,52.99909754799654,7338,57166,199,0.2175254900298472
7339,56799,842,214.5317625076056,53.70130349819849,214.53174180125677,53.701228844783365,7340,57106,844,0.27235118259385055
7339,56799,854,214.53225353942156,53.298392468674415,214.53221420299434,53.29833923595369,7340,57196,856,0.20949437505353014
7340,56837,155,214.57691478269874,52.73228167488054,214.5769124421951,52.73223547766053,7338,57067,157,0.16638823752830054
7340,56837,109,214.66249967409834,51.88157867158443,214.6624592321943,51.881534867551004,7338,57067,122,0.18150613266221907
7339,56722,132,214.66270641155916,52.22592484085977,214.66265366809458,52.22585972271768,7338,57038,140,0.26169250591207843
7338,56745,149,214.67616647725583,52.61225430350528,214.6761399914546,52.612215244478385,7339,57492,148,0.15206535168182203
7340,56837,879,214.7146997037114,53.796733747151606,214.71471287310268,53.79666716285498,7338,57038,878,0.24133359481112462
7339,56799,134,214.77394686743378,52.210646298873556,214.77390178414072,52.21057769866983,7339,57082,132,0.26623316785458573
7340,56837,873,214.79258353754668,53.785376335073785,214.79258920272468,53.78531008997039,7340,57106,875,0.2387865781564883
7339,56799,865,214.81274002396933,54.36009827860262,214.81272571500512,54.36001755798774,7338,57135,862,0.2921402698551314
7339,56799,864,214.8141912165716,53.92304760281507,214.81420246046042,53.922978676084654,7339,57918,872,0.24927847890176985
7339,56768,153,214.82532363739125,52.69961418094234,214.82530453307464,52.69957707526449,7338,57817,141,0.13993124553579894
7340,56837,854,214.8255321729995,53.58156545804635,214.82550551162853,53.58149805400546,7339,57510,843,0.24925519981039165
7339,56722,892,214.83434452145997,53.47754386298781,214.8343211117433,53.47747568617325,7340,57106,851,0.25050876669367567
7339,56722,872,214.84615001906963,53.660217203657425,214.8461208527213,53.66014939900475,7338,57832,843,0.2519017445897856
7339,56772,889,214.86401012396806,53.62442970215735,214.86398343524485,53.624361990227,7339,57544,883,0.25033451483593705
7340,56837,890,214.87464703561162,53.583796048228365,214.87462268012578,53.58372559726501,7339,57892,882,0.2589095427634135
7339,56722,147,214.8982660202682,52.95302848100087,214.89825278543628,52.952974817165355,7339,57082,153,0.19531071177684933
7338,56745,146,214.9113122115072,52.59385734904943,214.9112927753154,52.59382414325167,7338,57050,148,0.12687249662495023
7339,56722,151,214.93161977421255,52.90876414151848,214.93160692630738,52.90871362182564,7340,57196,157,0.18399758146530504
7340,56837,115,214.94091755331098,52.304690394329924,214.9408887524152,52.30461641092341,7338,57127,137,0.27378184236266667
7339,56799,87,214.97047053913835,52.021419193079865,214.97041373921473,52.0213546226259,7338,57789,82,0.26432539564647417
7339,56799,898,214.99113558336614,53.17314520384735,214.9911077000113,53.17308979134827,7338,57805,898,0.20836127501402613
7340,56837,905,214.99975030908587,54.215446321772454,214.9997197125213,54.21536612285112,7338,57127,908,0.295813024061382
7339,56772,924,215.04372210131913,53.206680207759554,215.04369516877293,53.2066261571067,7338,57859,898,0.2030627670910555
7340,56837,910,215.06399088305943,54.00412189107234,215.06398353382326,54.00404675172255,7339,57934,911,0.2709482228209353
7339,56722,98,215.07541401773005,52.32367151425144,215.07539188532596,52.323594431127184,7340,57106,93,0.2817398951492762
7339,56722,924,215.10660818403417,53.184847221544786,215.10659175227295,53.18479308096218,7338,57805,940,0.19810326734064077
7339,56722,105,215.1135852993533,52.40881576549892,215.1135675626483,52.40874188719586,7340,57576,102,0.26879905675493754
7339,56722,119,215.15509668867713,52.87411941044467,215.155093220499,52.87406901324027,7339,57451,117,0.18158637117003013
7340,56837,923,215.17196233914353,53.565436286323695,215.1719489658713,53.565362445702576,7338,57127,926,0.26735956569823743
3859,55246,745,215.1780216729711,36.49926709300457,215.17802167271273,36.499267093082366,10758,58220,902,7.984120429603791E-7
7340,56837,14,215.18137914835478,52.01082714384901,215.18130654814806,52.01075301735238,7339,57918,42,0.31159470700054714
7339,56772,901,215.19786849363203,53.80006698692875,215.19786693863867,53.799997022281346,7340,58289,913,0.251894429016919
7339,56722,86,215.19952139396977,52.19973313355417,215.1994655068672,52.19965996571615,7338,57067,97,0.2908402906183958
7339,56722,48,215.19960769547376,51.94753216117483,215.19953677616627,51.94746258182167,7338,57859,44,0.29581737942797537
7340,56837,942,215.21663180692022,54.174850768522994,215.21661181554305,54.17477886741541,7340,57576,942,0.26224926860263403
7340,56837,944,215.25456935211332,54.104663483552024,215.2545424986616,54.10459266449178,7339,57510,949,0.261173097943033
7339,56772,955,215.2590569430388,53.662335387736526,215.25905507829287,53.66226364765803,7338,57805,960,0.25829491382911807
7340,56829,933,215.27861956891877,53.62930171428929,215.2786179007956,53.62922964087542,7339,57918,921,0.259488727254609
7339,56722,111,215.28950061385655,52.633415580848194,215.2895159483756,52.6333884811469,7340,57576,111,0.1031516988459555
7339,56772,59,215.3080199681125,52.296466555987344,215.30800428158523,52.296388924186445,7338,57159,54,0.28160036550294615
7339,56799,62,215.37250766148819,52.464475314554555,215.37253482269128,52.46444575175071,7340,57185,61,0.12196497795637551
5170,56063,288,215.3889486184532,39.37830576519944,215.38894862067625,39.37830576440676,10752,58488,396,6.812520429488976E-6
7339,56780,970,215.4998132888901,53.435966165715065,215.49982434704827,53.43589510647425,7339,57892,970,0.25691018371595054
7339,56799,38,215.50608049961954,52.54733044456068,215.5061116488099,52.547294780248436,7339,57492,12,0.1453768532446819
7340,56837,92,215.52724940332274,52.721640647283394,215.52727458327087,52.721592234808696,7338,57859,66,0.18272852335073317
7339,56715,980,215.55866266016324,53.25471967748139,215.55868975735854,53.25466414448918,7339,57481,976,0.20826285635964983
6803,56402,818,215.5921699028919,57.67930490041123,215.59216990224587,57.679304885594746,8409,57867,168,5.335384328581725E-5
7339,56799,34,215.64057161589517,52.87222509873344,215.6406014061675,52.87218864473138,7340,57570,36,0.1463310220098919
7340,56726,34,215.6435697948856,52.97726450121759,215.64359515432437,52.97722925927264,7338,57859,38,0.13826809514435276
7339,56772,38,215.65620364590822,52.893332121982645,215.65623426186175,52.893295812203625,7339,57492,28,0.14665590938806605
7340,56825,965,215.67560377944682,53.54783134028598,215.67562037886705,53.54776142927863,7340,58230,969,0.2541717126819945
7339,56782,968,215.75449377782468,53.553354909196734,215.754513676908,53.55328189466156,7338,57050,968,0.26627521362760503
7340,56837,967,215.7569528075551,53.183541951238,215.7569948188501,53.183487100824735,7338,57859,977,0.2172673927395095
7339,56780,971,215.7739070803876,53.37397388485843,215.77393480273622,53.373917176675484,7340,57196,969,0.21265466401369754
7340,56837,978,215.77517154220112,53.258122196188715,215.7752148503243,53.25806562451611,7340,58289,980,0.22399835868570453
7339,56772,992,215.90986802098308,53.51602885744801,215.9098918984773,53.51595381206722,7338,57843,981,0.2749556121159313
7339,56799,7,215.9277497175613,52.80882768254833,215.9277689138181,52.808763177773656,7340,57106,18,0.23594455029457587
7031,56449,640,216.0345740532988,53.73982938453416,216.0346043054838,53.739772342216995,8402,57843,162,0.21521787903038392
7339,56799,992,216.04611872254011,53.34489337584328,216.04617717366915,53.34483002747956,7339,57918,986,0.26036456749556963
6710,56416,462,216.06922446067108,54.419118054989276,216.0692244620344,54.419118050203366,8402,57843,200,1.7464332990753153E-5
7339,56722,20,216.0758433795677,53.06854873851431,216.07588427491163,53.068497131867794,7340,57570,12,0.20576910243646107
7339,56772,972,216.0799129410296,53.29745334449972,216.07995595311888,53.297394784694056,7338,57859,993,0.23023352515124107
7339,56799,18,216.09375417954752,52.98426604263166,216.09378247047982,52.984227936736126,7338,57050,18,0.15026075571215247
6752,56366,640,216.15642442248856,46.988398597234664,216.15642439395396,46.98839859466109,8436,57895,44,7.06830564334586E-5
5171,56038,468,216.86883194384305,39.71655413534393,216.86883192954608,39.71655413648087,10752,58488,900,3.9801750474276135E-5
6718,56398,486,216.98846756028564,51.819697454029864,216.98846756264464,51.819697447429604,8403,57834,428,2.43339039220139E-5
7031,56449,818,217.08435208657062,53.11008539034425,217.08437343199824,53.11001547274019,8403,57834,602,0.2558951886097026
6060,56074,808,217.52358090898034,42.670827312543025,217.52358090723246,42.670827313742,8502,57512,754,6.327355614654615E-6
6724,56416,204,217.9322347916472,49.16064472900444,217.93223478946462,49.1606447294768,8434,57484,742,5.4123240937396434E-6
7032,56471,916,218.04718293792072,53.831541780789784,218.04722299391204,53.831462867695365,8403,57834,706,0.2965601113440086
6718,56398,302,218.5168036249645,51.93067855214592,218.51680362193332,51.93067855054331,8403,57834,261,8.863417371793584E-6
5171,56038,883,219.27347007506114,40.54209336409037,219.27347007559422,40.54209336440725,10749,58485,796,1.8515633542064548E-6
3865,55272,698,219.47739573971535,34.098677101641925,219.47739574106578,34.098677101567496,10754,58224,322,4.034573972716633E-6
5171,56038,30,219.72282844855562,39.547256253290996,219.72282844724177,39.54725625259198,10749,58485,194,4.431089975161093E-6
3868,55360,950,220.40630854265964,33.17704372840232,220.40630854175396,33.17704372839222,10938,58514,494,2.729151379860092E-6
5172,56071,424,220.62851864323446,39.296875028481786,220.6285186434873,39.2968750286083,10749,58485,26,8.388116486352745E-7
6061,56076,48,221.3386148739832,40.90184713991331,221.33861487499183,40.901847139304856,8498,57105,632,3.5114044336789844E-6
5172,56071,748,221.54144032635742,41.12314699727609,221.5414403227509,41.12314699897893,8497,58161,82,1.15428083487156E-5
5172,56071,757,221.6243187920014,40.55630380398339,221.62431879141292,40.556303804240194,8498,57105,688,1.856194516826758E-6
5172,56071,238,221.71943963050865,39.72766617865065,221.7194396285169,39.72766617763496,8498,57105,314,6.616699777895182E-6
6711,56388,938,222.26284656686846,54.481598139478045,222.2628465712852,54.481598128896785,8399,57843,16,3.919657902442039E-5
6732,56370,164,222.42201132496132,46.933137797506795,222.42201134493925,46.9331377987585,8489,57483,640,4.9317399736901466E-5
6726,56394,550,222.51670670809128,50.15988393573018,222.51670670330452,50.15988393350008,8401,57482,406,1.3650327298028567E-5
6053,56091,328,222.95191335885767,40.93559642391985,222.951913359844,40.935596423302876,8498,57105,916,3.4826908183680698E-6
6737,56365,314,223.29155601278194,45.972591812050105,223.29155599290908,45.972591811031776,8489,57483,266,4.985698908758045E-5
6732,56370,42,223.4151913060411,47.15929900181958,223.41519131409967,47.15929900017774,8489,57483,758,2.0592796391221953E-5
6794,56448,236,223.5224317976881,56.254623404408676,223.52243179913364,56.25462340970481,8411,57875,51,1.928400209708397E-5
6712,56421,486,223.58622923873014,54.06987565241686,223.58622926780677,54.06987566354776,8408,57874,246,7.333870337151347E-5
6053,56091,128,223.95938009540055,41.16809105323278,223.95938009284754,41.168091054541534,8494,57104,588,8.37061523863296E-6
5166,56065,738,224.1175078303449,39.891354634530494,224.117507830637,39.89135463437006,8494,57104,436,9.923008823468022E-7
6733,56369,430,224.50528693236907,47.666585384578795,224.50528692218182,47.66658538684087,8489,57483,941,2.6005897739914877E-5
6733,56369,706,225.04066313865428,48.19001600898326,225.0406631472075,48.19001600995273,8432,57834,264,2.0822183856879104E-5
6047,56098,196,225.85178625717396,43.85398041770799,225.85178625304732,43.85398041762667,8490,57104,88,1.0716680650473938E-5
6712,56421,56,227.25936963422998,53.52077504190562,227.2593696356522,53.5207750368642,8394,57865,522,1.840261529017103E-5
4717,55742,880,227.3175412009461,35.87045440304888,227.31754120771268,35.87045440198111,10746,58257,596,2.0110554111494382E-5
6727,56369,208,227.9955608673962,48.69262495620641,227.99556086208582,48.692624954110244,8431,57482,359,1.470351051691974E-5
4716,55738,540,228.25849068827904,34.788096749480864,228.25849069445127,34.78809674886559,10746,58257,252,1.8382541583383755E-5
6040,56101,513,228.29350426743628,45.030155161752006,228.29350426890437,45.03015516149693,8519,58198,797,3.846406203040908E-6
6720,56390,18,228.79745734390514,52.15476275612785,228.79745734384693,52.154762756332566,8394,57865,294,7.48101024161707E-7
6040,56101,348,229.5182993194216,44.3816607964575,229.51829931413164,44.38166079640381,8515,58192,532,1.3612055581458746E-5
6728,56426,516,230.1377426528002,49.70704375114923,230.13774264843093,49.70704374981628,8431,57482,949,1.1247167310917734E-5
6790,56430,228,230.43112877842813,57.85546594532305,230.43112877795772,57.85546594677684,8422,58219,757,5.3106522327586995E-6
6049,56091,550,230.66116516204647,43.772978635124446,230.66116516008984,43.77297863512441,8515,58192,342,5.08627300466104E-6
6040,56101,869,230.71556131171957,45.846210633529715,230.71556130708802,45.84621063451504,8514,58174,132,1.2144179743862243E-5
6728,56426,694,231.13298296652945,49.733286502915576,231.13298297161057,49.73328650442416,8395,57834,210,1.3010639555461598E-5
6040,56101,938,231.22952390289635,44.940954445438656,231.22952390157923,44.94095444568909,8515,58192,758,3.475234806966868E-6
4716,55738,32,231.40349577959273,34.509359008643486,231.40349577598903,34.50935900931583,10925,58271,576,1.0961022564303286E-5
5164,56067,964,231.5726007779636,41.93361092233486,231.57260076707104,41.93361092016462,8516,58220,392,3.0199605264428966E-5
6790,56430,892,231.63512386005794,58.77231633911792,231.63512386256232,58.77231633104055,8426,58224,435,2.945182234001895E-5
6728,56426,762,231.71881243523194,50.34996449326349,231.71881243683993,50.34996448751299,8395,57834,154,2.102875588160557E-5
4978,56036,240,231.8337011063133,36.582370702746196,231.83370110094216,36.58237070193199,10744,58199,916,1.5801091942068782E-5
6735,56397,368,232.09990280240604,45.35093495534115,232.09990281665367,45.35093495018977,8515,58192,854,4.053649587154837E-5
5165,56063,294,232.56819141395266,39.519800612396565,232.56819141323172,39.51980061201958,8521,58175,68,2.418727621975709E-6
6728,56426,905,232.57990191772197,49.98937260622455,232.5799019569094,49.989372617450414,8430,57488,785,9.929713545571982E-5
6796,56453,916,232.65075032084553,56.64505676322083,232.65075031759568,56.64505676331166,8422,58219,26,6.4409803532234024E-6
6791,56429,390,233.48134148707743,57.263111827700136,233.48134149201218,57.263111833670365,8425,58226,612,2.354221992477987E-5
6729,56419,638,233.9694616643203,48.86543452725622,233.9694616941058,48.86543452228317,8430,57488,40,7.277417168985597E-5
5165,56063,982,234.3114692948812,40.94473976727103,234.31146931053013,40.94473976982453,8517,57899,834,4.353468225454837E-5
6041,56102,162,234.3821605891202,42.900106003137154,234.38216059901595,42.90010600171733,8512,57903,524,2.659242368093382E-5
6729,56419,704,234.57288143096025,49.4379992097521,234.57288143501592,49.43799919192064,8429,57893,636,6.489155379382587E-5
6032,56067,360,235.05092825085651,45.9659843341983,235.05092825525983,45.96598433235096,8507,57878,467,1.2870007496971863E-5
6050,56089,230,235.2490722278582,41.331003427343326,235.24907222659706,41.331003427398784,8512,57903,340,3.415005097914292E-6
4977,56047,984,235.4565070192624,38.644867272750126,235.45650700778486,38.64486727154322,10735,58258,818,3.256269983969972E-5
6785,56487,457,235.98165510527625,58.20243582363226,235.98165510716376,58.2024358255584,8424,58248,456,7.803951330923266E-6
4974,56038,984,236.43341881385714,36.1554460146165,236.43341881092755,36.155446013809964,10740,58223,786,8.996959034216955E-6
6792,56432,396,237.08618902029917,56.133416216080676,237.0861890020148,56.13341621465205,8419,58249,901,3.703980086879017E-5
4973,56042,826,237.27637105090793,38.488830960122556,237.27637103415933,38.48883096157974,10736,58274,688,4.7485289781540056E-5
6723,56428,900,238.14387742321543,49.953347116241034,238.14387742440618,49.95334712196523,8437,57894,622,2.079086571153398E-5
4973,56042,996,238.62885961110564,37.59929979624103,238.6288595971315,37.59929979768793,10736,58274,978,4.019691908667097E-5
6730,56425,788,238.65085431320472,49.06626997760165,238.65085431346677,49.06626997901168,8437,57894,726,5.113612507515192E-6
6730,56425,808,238.69450891001145,48.03504670311925,238.69450890971422,48.03504670076214,8437,57894,292,8.515707077218271E-6
4969,56041,430,238.85651941841687,36.3846628783187,238.85651941463482,36.384662878783466,10739,58255,689,1.108809478952258E-5
6716,56401,270,239.74107702155172,51.042679928117515,239.74107702674215,51.04267993022581,8063,57576,503,1.3986850638516935E-5
6730,56425,6,240.20922534701407,47.3223770703721,240.20922534993775,47.322377077545866,8506,57893,792,2.6792986741291906E-5
4969,56041,770,240.24562640539546,37.09168659580025,240.24562639691038,37.091686596778096,10737,58254,270,2.4618820680529506E-5
4965,55721,749,240.5876725186603,35.54638850896254,240.5876725043462,35.5463885109383,10738,58251,532,4.252670303021098E-5
6312,56487,578,241.79147834047035,53.03090023078936,241.79147832337577,53.030900230016215,8066,57544,882,3.7114016093541455E-5
6316,56483,476,242.0219712798019,50.5455747348783,242.02197128687263,50.545574737543745,8063,57576,240,1.8807561930099597E-5
6786,56448,190,242.11364923680802,57.5283895768683,242.11364928848158,57.528389554353176,8067,58253,572,1.2862545592302193E-4
6323,56189,250,242.45871108812884,45.82497111655997,242.45871108806364,45.82497111619868,8534,57905,352,1.3108917373652347E-6
5009,55707,814,242.50721325721238,30.060742203811518,242.50721325328274,30.06074220474762,10917,58252,81,1.2699198386874977E-5
6044,56090,418,242.56966542787632,41.29827147313415,242.56966544198133,41.29827146919956,8528,57896,104,4.069350674781013E-5
6786,56448,894,242.84875589073397,58.18571885079873,242.84875588734383,58.18571885264143,8068,57185,218,9.241258154688358E-6
4960,55747,570,242.95208574671364,33.993000882616585,242.95208572385815,33.993000886516214,10912,58253,710,6.964823841886665E-5
5189,56074,608,243.23676604834083,39.96744483031649,243.23676604158595,39.967444829375744,10730,58244,522,1.8942444465017568E-5
6976,56448,708,243.61279077986347,59.94892740868482,243.61274621849304,59.948911008175536,8068,57185,824,0.09969722575218093
6976,56448,318,243.61652616255725,58.858737353549465,243.61648803598786,58.85870619944223,8068,57185,158,0.13272945351661053
5199,56067,709,244.44559324519435,38.47767986603559,244.44559324256943,38.47767986578377,10730,58244,336,7.453134980886906E-6
4956,55737,178,244.6955272933589,30.561684733311345,244.69552730008456,30.561684734797836,10918,58254,223,2.1524723742986493E-5
6321,56449,242,244.88078938471727,47.16194272177572,244.8807893611452,47.16194271868261,8543,57542,419,5.87630586062734E-5
6313,56460,352,245.60647318426254,51.55393419502194,245.60647318160318,51.55393419497156,8062,58251,118,5.955452183981892E-6
5191,56065,176,246.34595213144456,34.53427825831271,246.34595213742267,34.53427825805566,10910,58254,394,1.7753048699838352E-5
5190,56077,340,246.74721122136242,38.09658024392236,246.74721122231784,38.09658024378361,10731,58247,877,2.7524101390182232E-6
6045,56072,818,246.80383824616496,41.836962499299005,246.8038382604114,41.836962494493186,8524,57656,654,4.1945398823510586E-5
4955,55750,856,246.98494599639548,33.39677835901884,246.98494599323118,33.39677835953884,10910,58254,322,9.693055507183683E-6
5191,56065,62,247.04722515681698,34.71401677272461,247.04722515771473,34.71401677274048,10910,58254,280,2.657344266890539E-6
6317,56448,728,247.05877518519776,49.804225864885375,247.05877518533146,49.804225864516376,8059,57895,34,1.3642138637435272E-6
6036,56093,592,247.90095903999884,42.93293736290126,247.90095904052305,42.93293736456847,8531,57905,94,6.158931642125211E-6
5190,56077,950,248.1640495530355,39.85538398075191,248.16404955210885,39.855383980971276,10729,58248,850,2.6798413933232687E-6
5202,55824,677,248.75215793378538,32.68243935230521,248.752157930647,32.682439352601946,10914,58257,317,9.569329215851059E-6
5202,55824,924,250.18516059421688,32.67602644270901,250.18516060014275,32.676026442094184,10914,58257,78,1.80927384353983E-5
5201,55832,904,250.46825499549863,30.589285713165037,250.46825499058872,30.58928571410678,10920,58252,264,1.5589005088524646E-5
5193,56066,806,250.66380544646483,38.32131796381226,250.66380544677912,38.32131796388152,10728,58248,221,9.220215170419914E-7
6027,56103,260,250.82194119578054,45.36162334275577,250.8219411959405,45.36162334248247,8540,58287,964,1.0638791107024295E-6
6314,56191,139,250.8491323312062,50.77921982929826,250.8491323341941,50.77921982800353,8055,57187,610,8.245262102266962E-6
6027,56103,216,251.35201347843685,45.19893860200937,251.35201348380156,45.198938604567466,8540,58287,987,1.643202757604406E-5
5198,55823,486,251.88327776363644,36.16604550356188,251.88327776473125,36.16604550264328,10725,58250,276,4.58919133515611E-6
5197,55828,86,251.89887115513574,34.674801040209786,251.8988711566099,34.67480103968067,10908,58392,513,4.761961957173019E-6
5187,56074,632,252.25508582828945,39.91718770694886,252.25508581033253,39.91718770675311,8530,58016,392,4.958598319949447E-5
6315,56181,608,252.3219993918438,49.87388503215767,252.32199939086723,49.873885032572396,8055,57187,223,2.71339786568644E-6
5197,55828,972,252.46369794621984,36.192139506627136,252.46369794298738,36.19213950621576,10725,58250,198,9.507479773478044E-6
6031,56091,64,252.62251335264045,43.23499083659742,252.62251335249266,43.234990836791475,8533,58017,677,7.989294910193982E-7
5187,56074,304,252.81956840791622,38.41573762760934,252.81956839915904,38.415737627735226,10720,58250,685,2.47054684971351E-5
4987,55746,604,253.18389376349376,34.82280389570022,253.18389377084952,34.822803895650594,10908,58392,690,2.1739421616529087E-5
4992,55723,486,253.29846273743624,31.77930162550731,253.29846273975082,31.77930162583144,10909,58280,664,7.178771276598554E-6
5198,55823,724,253.32923281365535,36.80209737257891,253.32923281865115,36.802097371865024,10725,58250,968,1.4628224904714077E-5
6037,56106,16,253.9751561998409,40.98276130173909,253.9751562022186,40.982761302624276,8530,58016,918,7.204787329618443E-6
6063,56098,448,254.45969951191466,40.18594929719348,254.45969950364662,40.18594929783222,8530,58016,63,2.285496131239685E-5
5198,55823,943,254.48701760232265,37.36529876495891,254.487017603499,37.36529876473371,10720,58250,59,3.4620435289734513E-6
6025,56098,358,255.45714447065035,45.55959276427744,255.4571444874133,45.55959276877898,8535,58019,730,4.525396452231897E-5
4993,55738,416,255.8946632752763,32.76732220457878,255.89466327198676,32.76732220479314,10901,58397,134,9.987848126327438E-6
6025,56098,221,256.0028034553428,45.12395314232026,256.0028034784344,45.1239531482322,8535,58019,226,6.239611746325873E-5
6025,56098,774,256.01138354074044,45.77853823038269,256.0113835331945,45.77853823319004,8535,58019,812,2.1473115989160197E-5
4997,55738,222,257.1345238492593,30.265831103531937,257.1345238479129,30.26583110384788,11653,58526,172,4.3383359065143905E-6
6062,56091,192,257.74259993688054,43.54280790524215,257.74259994625453,43.54280790303859,8532,58022,1000,2.5715524847776365E-5
4990,55743,450,259.24512354274447,37.23297574878713,259.24512354680905,37.23297574888643,10721,58288,986,1.1655505210754105E-5
6064,56097,926,259.3126226014079,42.0697471931929,259.31262259697036,42.069747194041575,8545,58041,930,1.2246119180080304E-5
4990,55743,252,260.3069183963951,37.308299655676706,260.30691839408223,37.30829965610688,10762,58390,278,6.801241442045574E-6
4995,55739,622,260.4539677426957,37.08170654792342,260.4539677402903,37.0817065483291,10762,58390,262,7.060887854040778E-6
4995,55739,682,260.85866332189397,36.47108948540599,260.8586633228731,36.47108948528212,10762,58390,172,2.869474872047913E-6
4191,55444,198,318.1294493942153,-0.6066135774518515,318.1294493941787,-0.606613578646174,9139,58038,716,4.30158372810198E-6
4191,55444,4,319.36301252569467,-0.14212900848006071,319.3630125257139,-0.14212900785997076,9140,58039,624,2.2333920261744534E-6
4192,55469,379,319.37201449035297,-0.8030269121405805,319.37201449081965,-0.8030269338550963,9139,58038,79,7.819030211177387E-5
4192,55469,220,319.84968611319334,-0.7260768222300756,319.84968611350143,-0.7260768365610286,9139,58038,19,5.160335295258092E-5
4192,55469,828,319.9389210171888,1.0401199045195915,319.93892101873297,1.0401199006262218,9161,57691,269,1.5077945307104057E-5
4192,55469,114,320.53067458383657,-0.24601074151890642,320.5306745839573,-0.24601074707400275,9222,57680,552,2.0003067369808938E-5
4193,55476,590,320.71639255713393,1.0072513765560702,320.71639256189343,1.0072513645622436,9162,58040,483,4.645221634336153E-5
4193,55476,336,320.9898704950821,-0.8972303451690469,320.9898704911296,-0.8972303519633359,9220,57932,996,2.8296250479341114E-5
4193,55476,918,321.94763326180015,0.8248675962320945,321.9476332612467,0.8248675787894395,9162,58040,252,6.282514896142483E-5
5143,55828,226,322.21224760047573,0.8190574330654004,322.21224759997267,0.8190574172088705,9162,58040,219,5.7112225692541456E-5
4194,55450,892,323.46100468507143,0.1656250872455115,323.46100468521985,0.16562508050282082,9180,57693,873,2.4279564155843734E-5
5144,55829,157,324.21033045426697,0.9239729352255563,324.21033045442533,0.923972928200079,9163,58043,262,2.5298141657027658E-5
5145,55835,580,324.8378501032614,1.5297944145179063,324.8378501051984,1.529794409707816,9229,58015,601,1.866675325194446E-5
4195,55452,800,324.9184889634498,-0.01542689361106346,324.91848896354486,-0.015426890543141863,9142,57664,814,1.1049818326478853E-5
4196,55478,538,325.35494257967594,0.5328740831808213,325.3549425796633,0.5328740822143418,9229,58015,320,3.4796225309167805E-6
4196,55478,794,326.5797287808416,0.8475759022861455,326.5797287808416,0.8475759022861455,9164,58045,257,0.0
5965,56190,954,326.96526596531675,29.16790943505962,326.9652659656152,29.1679094351316,7642,57651,691,9.731948954906013E-7
4197,55479,686,327.8585066850532,0.485777235099899,327.85850668491463,0.48577722448684385,9144,57666,561,3.821025486366137E-5
5960,56097,984,328.8132709583123,26.08341755645076,328.8132709477148,26.083417549796604,7640,57311,626,4.180869642522313E-5
5966,56101,280,329.847172092494,29.64380881730537,329.8471720791666,29.643808814314745,7707,57663,318,4.306646289155347E-5
4376,55863,966,330.5650334207877,-1.5824337608830812,330.56503341844575,-1.582433765259553,9234,58037,422,1.786778520760681E-5
4376,55863,964,330.5908574948185,-1.6194912136333803,330.5908574793565,-1.6194912425287615,9145,58041,248,1.1796944049788438E-4
5948,56107,84,330.90033262532734,20.78576970703155,330.9003326152653,20.78576970246299,7575,56947,240,3.76480474339956E-5
4377,55828,594,331.02655971721543,-1.7797991766349956,331.02655971479203,-1.779799180471078,9145,58041,164,1.6332607343612277E-5
4199,55481,218,331.71927287283177,-0.9023561893518981,331.71927287636646,-0.9023561847248984,9146,58042,462,2.096055364956394E-5
4199,55481,836,331.78468114598235,1.023702305269711,331.7846811459533,1.0237023053430754,9166,58051,84,2.840668476104276E-7
4199,55481,872,332.0272584104023,0.8078247360121944,332.02725841018486,0.80782472913513,9166,58051,18,2.4769802342166477E-5
4377,55828,863,332.296775616993,-1.4454855274272005,332.2967756114357,-1.445485536149196,9146,58042,339,3.722768848634118E-5
5947,56093,184,332.8263330577577,20.829325932027352,332.8263330563618,20.82932593139326,7579,56954,378,5.2222557582800915E-6
4200,55499,764,333.13241324771974,0.45849762832769014,333.1324132475774,0.45849761738078365,9167,58064,247,3.941219416558407E-5
4321,55504,384,333.1962527606526,1.9101421811489054,333.1962527683847,1.910142162072625,9167,58064,770,7.409555079503117E-5
4321,55504,116,334.1911095609476,1.426665791150112,334.19110956090606,1.4266657912536524,9167,58064,36,4.0165675909319205E-7
4201,55443,364,334.645419165154,-1.248212126270429,334.64541915860855,-1.248212136137175,9238,58013,434,4.262248739178042E-5
